cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.008704061895551257,0.03664921465968586,0.031413612565445025,False,23,22,071_106_002,gemini
0.25735294117647056,0.3626373626373626,0.08791208791208792,False,14,13,071_133_003,gemini
0.043478260869565216,0.16,0.12,False,6,5,071_042_002,gemini
0.5176715176715176,0.6666666666666666,0.15053763440860216,False,32,28,071_003_003,gemini
0.09749784296807593,0.21153846153846154,0.14903846153846154,True,27,27,071_002_003,gemini
0.025811823480432972,0.0845771144278607,0.06965174129353234,False,24,23,071_108_002,gemini
0.02327935222672065,0.06896551724137931,0.05172413793103448,True,23,23,071_111_002,gemini
0.4299732381801962,0.5380710659898477,0.10152284263959391,False,23,22,071_157_001,gemini
0.08796296296296297,0.3333333333333333,0.25,True,7,7,071_054_002,gemini
0.020075282308657464,0.09090909090909091,0.07692307692307693,True,16,16,071_112_003,gemini
