cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.1911764705882352,0.6037735849056604,0.5849056603773585,False,34,35,7474188,mistral
0.1519061583577712,0.5053003533568905,0.4911660777385159,True,31,31,7474189,mistral
0.2289085545722713,0.5655172413793104,0.503448275862069,False,31,33,7474194,mistral
0.12409571508069,0.4307692307692308,0.4276923076923077,True,33,33,7474190,mistral
0.0687022900763358,0.25,0.25,True,4,4,7474184,mistral
0.1671195652173913,0.4722222222222222,0.4642857142857143,False,28,29,7474185,mistral
0.1721179624664879,0.5207100591715976,0.4940828402366864,True,33,33,7474191,mistral
0.1514986376021798,0.5331230283911672,0.5078864353312302,True,33,33,7474187,mistral
0.1983240223463687,0.5723270440251572,0.5691823899371069,False,32,31,7474193,mistral
0.14285714285714285,0.42704626334519574,0.4199288256227758,True,33,33,7474186,mistral
