method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
mistral,0.22610894495686376,0.2041778913572957,0.20275160613576695,0.2939151822084581,0.2572427572427572,0.23567925923031294,0.16670866520389277,0.12642940815529644,0.1354027843886447,0.025,40
