cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.0222437137330754,0.031413612565445,0.031413612565445,False,23,24,71106002,mistral
0.02248126561199,0.0746268656716417,0.0746268656716417,False,24,23,71108002,mistral
0.0752823086574654,0.1748251748251748,0.1608391608391608,False,16,17,71112003,mistral
0.4272970561998216,0.5431472081218274,0.1319796954314721,False,23,22,71157001,mistral
0.2545297670405522,0.3221153846153846,0.2836538461538461,False,27,33,71002003,mistral
0.2610294117647059,0.3516483516483517,0.1428571428571428,False,14,12,71133003,mistral
0.5289855072463768,0.6,0.56,False,6,9,71042002,mistral
0.0324074074074074,0.0833333333333333,0.0833333333333333,False,7,6,71054002,mistral
0.5758835758835759,0.7204301075268817,0.3494623655913978,False,32,35,71003003,mistral
0.34615384615384615,0.3620689655172414,0.3620689655172414,False,23,31,071111002,mistral
