method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.570979501577409,0.2454277286135693,2.093894844738353,0.9764237937162104,0.5477031802120141,2.6509639760940003,0.9178066314370952,0.4794952681388013,2.649606486965627,0.6666666666666666,57
