cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.22657952069716775,0.46855345911949686,0.39622641509433965,False,34,33,7474188,openai
0.17888563049853373,0.4840989399293286,0.4416961130742049,True,31,31,7474189,openai
0.24542772861356932,0.5620689655172414,0.506896551724138,False,31,30,7474194,openai
0.22537562604340566,0.49538461538461537,0.4123076923076923,True,33,33,7474190,openai
0.12213740458015267,0.35,0.35,True,4,4,7474184,openai
0.27717391304347827,0.5873015873015873,0.5079365079365079,True,28,28,7474185,openai
0.24932975871313673,0.5502958579881657,0.46449704142011833,True,33,33,7474191,openai
0.2114441416893733,0.48580441640378547,0.416403785488959,True,33,33,7474187,openai
0.9547486033519553,2.110062893081761,2.0660377358490565,False,32,15,7474193,openai
0.29475587703435807,0.604982206405694,0.5516014234875445,False,33,31,7474186,openai
