method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.13966151401092725,0.08538234719262974,0.20776816771342116,0.4367825064254004,0.38461358642292764,0.20608972344989335,0.4240844248351535,0.38043478260869557,0.19265492372884954,1.0,30
