cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.0441176470588235,0.2389937106918239,0.2358490566037736,True,34,34,7474188,gemini
0.0410557184750733,0.2367491166077738,0.2367491166077738,True,31,31,7474189,gemini
0.0383480825958702,0.2034482758620689,0.193103448275862,True,31,31,7474194,gemini
0.0445186421814134,0.24,0.24,True,33,33,7474190,gemini
0.0381679389312977,0.25,0.25,False,4,6,7474184,gemini
0.0720108695652173,0.3968253968253968,0.3928571428571428,False,28,1,7474185,gemini
0.039142091152815,0.165680473372781,0.165680473372781,True,33,33,7474191,gemini
0.0435967302452316,0.2334384858044164,0.2113564668769716,True,33,33,7474187,gemini
0.0497206703910614,0.2452830188679245,0.2452830188679245,True,32,32,7474193,gemini
0.0904159132007233,0.3879003558718861,0.3879003558718861,False,33,31,7474186,gemini
0.0441176470588235,0.2389937106918239,0.2358490566037736,True,34,34,7474188,gemini
0.0410557184750733,0.2367491166077738,0.2367491166077738,True,31,31,7474189,gemini
0.0761061946902654,0.3448275862068966,0.3344827586206896,False,31,1,7474194,gemini
0.0445186421814134,0.24,0.24,True,33,33,7474190,gemini
0.0381679389312977,0.25,0.25,False,4,6,7474184,gemini
0.0658967391304347,0.3293650793650793,0.3253968253968254,False,28,1,7474185,gemini
0.0412868632707774,0.1745562130177514,0.1686390532544378,True,33,33,7474191,gemini
0.044141689373297,0.2397476340694006,0.2271293375394321,True,33,33,7474187,gemini
0.0497206703910614,0.2452830188679245,0.2452830188679245,True,32,32,7474193,gemini
0.09041591320072333,0.3879003558718861,0.3879003558718861,False,33,31,7474186,gemini
