cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.24468085106382978,0.28272251308900526,0.2617801047120419,False,23,26,071106002,mistral
0.0791007493755204,0.18407960199004975,0.1791044776119403,False,24,23,071108002,mistral
0.1932245922208281,0.2867132867132867,0.2727272727272727,False,16,18,071112003,mistral
0.504014272970562,0.6395939086294417,0.25380710659898476,False,23,22,071157001,mistral
0.3261432269197584,0.4567307692307692,0.3894230769230769,False,27,31,071002003,mistral
0.3400735294117647,0.5274725274725275,0.31868131868131866,False,14,13,071133003,mistral
0.12318840579710146,0.16,0.12,False,6,7,071042002,mistral
0.24537037037037038,0.4444444444444444,0.4166666666666667,False,7,8,071054002,mistral
0.5987525987525988,0.7795698924731183,0.46236559139784944,False,32,38,071003003,mistral
0.395748987854251,0.46551724137931033,0.4367816091954023,False,23,31,071111002,mistral
