cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.2042483660130719,0.6257861635220126,0.6069182389937107,False,34,35,7474188,mistral
0.1941348973607038,0.6113074204946997,0.5936395759717314,True,31,31,7474189,mistral
0.183480825958702,0.5551724137931034,0.5310344827586206,True,31,31,7474194,mistral
0.1263216471897607,0.403076923076923,0.3846153846153846,True,33,33,7474190,mistral
0.1068702290076335,0.4,0.4,True,4,4,7474184,mistral
0.1514945652173913,0.4365079365079365,0.4246031746031746,False,28,29,7474185,mistral
0.1624664879356568,0.4319526627218935,0.4112426035502958,True,33,33,7474191,mistral
0.1367847411444141,0.4858044164037854,0.4700315457413249,True,33,33,7474187,mistral
0.1687150837988826,0.4968553459119497,0.4811320754716981,True,32,32,7474193,mistral
0.1488848704038577,0.4412811387900356,0.4341637010676156,False,33,32,7474186,mistral
0.196078431372549,0.6383647798742138,0.6132075471698113,False,34,35,7474188,mistral
0.1870967741935484,0.5936395759717314,0.5795053003533569,True,31,31,7474189,mistral
0.1693215339233038,0.5103448275862069,0.493103448275862,True,31,31,7474194,mistral
0.127434613244296,0.4276923076923077,0.4246153846153846,True,33,33,7474190,mistral
0.1145038167938931,0.4,0.4,True,4,4,7474184,mistral
0.154891304347826,0.4682539682539682,0.4523809523809524,False,28,29,7474185,mistral
0.1560321715817694,0.4289940828402367,0.408284023668639,True,33,33,7474191,mistral
0.1613079019073569,0.5236593059936908,0.5110410094637224,True,33,33,7474187,mistral
0.1731843575418994,0.5188679245283019,0.5125786163522013,True,32,32,7474193,mistral
0.1458710066305003,0.40213523131672596,0.3807829181494662,False,33,34,7474186,mistral
