method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
mistral,0.18974715705219478,0.056902985074626794,0.6102884963134779,0.2994437922517254,0.15246264526840064,0.6872375293442794,0.30425158315074546,0.1474583895636527,0.7710284186171533,1.0,40
