method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.17369379131671486,0.05090381948501205,0.18208597363667478,0.25782674328740224,0.1538461538461538,0.21131545793417247,0.14352983100608574,0.0879120879120879,0.12101899260315196,0.375,40
