cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.08169934640522876,0.29874213836477986,0.29559748427672955,False,34,33,7474188,gemini
0.07683284457478005,0.3286219081272085,0.3286219081272085,True,31,31,7474189,gemini
0.07079646017699115,0.3310344827586207,0.3275862068965517,False,31,1,7474194,gemini
0.0439621591541458,0.24,0.24,True,33,33,7474190,gemini
0.183206106870229,0.65,0.65,False,4,1,7474184,gemini
0.07744565217391304,0.42063492063492064,0.4166666666666667,False,28,1,7474185,gemini
0.0772117962466488,0.2988165680473373,0.2958579881656805,True,33,33,7474191,gemini
0.04577656675749319,0.24605678233438485,0.24290220820189273,False,33,66,7474187,gemini
0.035754189944134075,0.2138364779874214,0.2138364779874214,True,32,32,7474193,gemini
0.09101868595539482,0.40213523131672596,0.398576512455516,False,33,27,7474186,gemini
