method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.07464376422692455,0.06891029443165905,0.040804108663143844,0.33497476733032483,0.2924745174582519,0.1332880731968231,0.33318134670842287,0.2909021904142268,0.1333388927590398,0.4666666666666667,30
