method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.17655964759096726,0.1698516837504391,0.03505772027253499,0.5697996939569434,0.5523658031611371,0.0674579455511076,0.5413031446625279,0.5201863354037267,0.07416327799860797,1.0,10
