cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.0468409586056644,0.1981132075471698,0.1981132075471698,True,34,34,7474188,gemini
0.0263929618768328,0.1307420494699646,0.1307420494699646,True,31,31,7474189,gemini
0.0625368731563421,0.193103448275862,0.1862068965517241,True,31,31,7474194,gemini
0.0144685587089593,0.0707692307692307,0.0707692307692307,False,33,34,7474190,gemini
0.0381679389312977,0.15,0.15,False,4,7,7474184,gemini
0.0400815217391304,0.1785714285714285,0.1746031746031746,False,28,30,7474185,gemini
0.0337801608579088,0.136094674556213,0.1331360946745562,True,33,33,7474191,gemini
0.0310626702997275,0.1293375394321766,0.1293375394321766,True,33,33,7474187,gemini
0.0391061452513966,0.1572327044025157,0.1572327044025157,True,32,32,7474193,gemini
0.04159132007233273,0.17437722419928825,0.1708185053380783,False,33,34,7474186,gemini
