cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.014634146341463415,0.0582010582010582,0.0582010582010582,True,21,21,071106002,gemini
0.01256281407035176,0.04020100502512563,0.04522613065326633,True,22,22,071108002,gemini
0.03076923076923077,0.07913669064748201,0.07913669064748201,True,15,15,071112003,gemini
0.05580159433126661,0.13846153846153847,0.13846153846153847,True,26,26,071157001,gemini
0.020157756354075372,0.07389162561576355,0.07389162561576355,True,27,27,071002003,gemini
0.029850746268656716,0.08888888888888889,0.07777777777777778,True,12,12,071133003,gemini
0.015037593984962405,0.08695652173913043,0.08695652173913043,True,4,4,071042002,gemini
0.013824884792626729,0.08333333333333333,0.08333333333333333,True,7,7,071054002,gemini
0.09936575052854123,0.23163841807909605,0.22033898305084745,True,28,28,071003003,gemini
0.01940755873340143,0.08771929824561403,0.08771929824561403,True,21,21,071111002,gemini
