method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.031141207617457606,0.019782657543738348,0.027283822008080758,0.09684283782370302,0.08514492753623185,0.05361432756205995,0.09510429577258113,0.08123501199040764,0.0501972638381827,1.0,10
