cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.0146341463414634,0.0582010582010582,0.0582010582010582,True,21,21,71106002,gemini
0.0125628140703517,0.0402010050251256,0.0452261306532663,True,22,22,71108002,gemini
0.0307692307692307,0.079136690647482,0.079136690647482,True,15,15,71112003,gemini
0.0558015943312666,0.1384615384615384,0.1384615384615384,True,26,26,71157001,gemini
0.0201577563540753,0.0738916256157635,0.0738916256157635,True,27,27,71002003,gemini
0.0298507462686567,0.0888888888888888,0.0777777777777777,True,12,12,71133003,gemini
0.0150375939849624,0.0869565217391304,0.0869565217391304,True,4,4,71042002,gemini
0.0138248847926267,0.0833333333333333,0.0833333333333333,True,7,7,71054002,gemini
0.0993657505285412,0.231638418079096,0.2203389830508474,True,28,28,71003003,gemini
0.01940755873340143,0.08771929824561403,0.08771929824561403,True,21,21,071111002,gemini
