method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.2761850763954211,0.2554347826086957,0.16749419061347537,0.6084665038668333,0.556923076923077,0.3383458116656161,0.5513145300898722,0.496551724137931,0.3418481840540274,0.4782608695652174,23
