cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,pred_line_count,transkribus_line_count,segmentation_accuracy,bow_error_rate,document_id,method
0.1435726210350584,0.4553846153846154,0.4523076923076923,True,33,33,33,,1.0,0.6096491228070176,7474190,gemini
0.1145038167938931,0.55,0.55,False,4,4,10,,0.4,0.7,7474184,gemini
0.1025815217391304,0.3928571428571428,0.3809523809523809,False,28,28,29,,0.9655172413793104,0.5425219941348973,7474185,gemini
0.1442359249329758,0.4585798816568047,0.4497041420118343,True,33,33,33,,1.0,0.6067653276955602,7474191,gemini
0.1237057220708446,0.4637223974763407,0.4416403785488959,True,33,33,33,,1.0,0.5968109339407746,7474187,gemini
0.1189944134078212,0.3805031446540881,0.3742138364779874,True,32,32,32,,1.0,0.5317647058823529,7474193,gemini
0.1609403254972875,0.4839857651245551,0.4733096085409252,False,33,33,34,,0.9705882352941176,0.6272040302267002,7474186,gemini
0.1410675381263616,0.4465408805031446,0.4339622641509434,True,34,34,34,,1.0,0.5955056179775281,7474188,gemini
0.1196480938416422,0.3992932862190813,0.3851590106007067,True,31,31,31,,1.0,0.5561224489795918,7474189,gemini
0.1162241887905604,0.3793103448275862,0.3655172413793103,True,31,31,31,,1.0,0.5233160621761659,7474194,gemini
0.1435726210350584,0.4615384615384615,0.4584615384615385,True,33,33,33,,1.0,0.6148796498905909,7474190,gemini
0.1068702290076335,0.55,0.55,False,4,4,10,,0.4,0.7,7474184,gemini
0.1012228260869565,0.3928571428571428,0.3809523809523809,False,28,28,29,,0.9655172413793104,0.5425219941348973,7474185,gemini
0.142627345844504,0.4615384615384615,0.4497041420118343,True,33,33,33,,1.0,0.6059322033898304,7474191,gemini
0.1237057220708446,0.4542586750788643,0.4321766561514195,True,33,33,33,,1.0,0.5871559633027523,7474187,gemini
0.1256983240223463,0.3742138364779874,0.3679245283018867,True,32,32,32,,1.0,0.5270588235294118,7474193,gemini
0.159132007233273,0.494661921708185,0.4839857651245551,False,33,33,34,,0.9705882352941176,0.6365914786967419,7474186,gemini
0.1427015250544662,0.4528301886792453,,True,34,34,34,,1.0,0.600896860986547,7474188,gemini
0.1161290322580645,0.3851590106007067,,True,31,31,31,,1.0,0.533678756476684,7474189,gemini
0.1150442477876106,0.3758620689655172,,True,31,31,31,,1.0,0.5194805194805194,7474194,gemini
0.1446855870895937,0.4584615384615385,,True,33,33,33,,1.0,0.610989010989011,7474190,gemini
0.1145038167938931,0.55,,False,4,4,10,,0.4,0.7,7474184,gemini
0.1046195652173913,0.3968253968253968,,False,28,28,29,,0.9655172413793104,0.5467836257309941,7474185,gemini
0.1410187667560321,0.4615384615384615,,True,33,33,33,,1.0,0.6059322033898304,7474191,gemini
0.1258855585831062,0.4637223974763407,,True,33,33,33,,1.0,0.5968109339407746,7474187,gemini
0.1245810055865921,0.3773584905660377,,True,32,32,32,,1.0,0.5305164319248826,7474193,gemini
0.1573236889692585,0.491103202846975,,False,33,33,34,,0.9705882352941176,0.6331658291457287,7474186,gemini
0.048474945533769,0.210691823899371,,True,34,34,34,,1.0,0.3403141361256544,7474188,gemini
0.0416422287390029,0.2049469964664311,,True,31,31,31,,1.0,0.3382352941176471,7474189,gemini
0.0371681415929203,0.196551724137931,,True,31,31,31,,1.0,0.3177842565597667,7474194,gemini
0.0406232609905397,0.1907692307692307,,True,33,33,33,,1.0,0.3015873015873016,7474190,gemini
0.0534351145038167,0.3,,False,4,4,10,,0.4,0.4399999999999999,7474184,gemini
0.0380434782608695,0.1865079365079365,,False,28,28,29,,0.9655172413793104,0.3063973063973064,7474185,gemini
0.0482573726541554,0.2218934911242603,,True,33,33,33,,1.0,0.3576642335766423,7474191,gemini
0.0348773841961852,0.1798107255520504,,True,33,33,33,,1.0,0.2918918918918919,7474187,gemini
0.0452513966480446,0.220125786163522,,True,32,32,32,,1.0,0.3438320209973753,7474193,gemini
0.054249547920433995,0.25622775800711745,,False,33,33,34,,0.9705882352941176,0.3954154727793696,7474186,gemini
