cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.1013071895424836,0.4371069182389937,0.4339622641509434,True,34,34,7474188,mistral
0.0709677419354838,0.2862190812720848,0.2826855123674912,True,31,31,7474189,mistral
0.0914454277286135,0.3862068965517241,0.3758620689655172,True,31,31,7474194,mistral
0.0517529215358931,0.1907692307692307,0.1907692307692307,True,33,33,7474190,mistral
0.0381679389312977,0.2,0.2,True,4,4,7474184,mistral
0.108695652173913,0.3849206349206349,0.369047619047619,False,28,31,7474185,mistral
0.046112600536193,0.1627218934911242,0.1597633136094674,True,33,33,7474191,mistral
0.1803814713896457,0.3943217665615142,0.3911671924290221,False,33,29,7474187,mistral
0.0664804469273743,0.2484276729559748,0.2389937106918239,True,32,32,7474193,mistral
0.0711271850512356,0.2704626334519573,0.2669039145907473,False,33,32,7474186,mistral
0.0757080610021786,0.3113207547169811,0.3113207547169811,False,34,33,7474188,mistral
0.0381231671554252,0.1872791519434629,0.1872791519434629,True,31,31,7474189,mistral
0.0619469026548672,0.2586206896551724,0.2586206896551724,True,31,31,7474194,mistral
0.0573177518085698,0.2369230769230769,0.2369230769230769,True,33,33,7474190,mistral
0.0610687022900763,0.3,0.3,True,4,4,7474184,mistral
0.0353260869565217,0.1706349206349206,0.1706349206349206,True,28,28,7474185,mistral
0.0536193029490616,0.2071005917159763,0.2041420118343195,True,33,33,7474191,mistral
0.0528610354223433,0.22397476340694,0.2208201892744479,True,33,33,7474187,mistral
0.0586592178770949,0.2232704402515723,0.2169811320754717,True,32,32,7474193,mistral
0.0650994575045208,0.2277580071174377,0.2277580071174377,False,33,31,7474186,mistral
0.0620915032679738,0.2578616352201258,0.2578616352201258,True,34,34,7474188,mistral
0.0363636363636363,0.1731448763250883,0.1731448763250883,True,31,31,7474189,mistral
0.0654867256637168,0.2655172413793103,0.2655172413793103,True,31,31,7474194,mistral
0.0473010573177518,0.1815384615384615,0.1784615384615384,True,33,33,7474190,mistral
0.0687022900763358,0.25,0.25,True,4,4,7474184,mistral
0.0427989130434782,0.1904761904761904,0.1865079365079365,True,28,28,7474185,mistral
0.0949061662198391,0.2899408284023668,0.272189349112426,False,33,34,7474191,mistral
0.0528610354223433,0.2208201892744479,0.2145110410094637,False,33,32,7474187,mistral
0.0687150837988826,0.2861635220125786,0.2735849056603773,True,32,32,7474193,mistral
0.060880048221820374,0.2206405693950178,0.2206405693950178,False,33,32,7474186,mistral
