method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.07088426060389455,0.0756598240469208,0.017214710811410825,0.29270905195142255,0.27716604170386683,0.0714839979025362,0.2829526104523089,0.2650119796346211,0.06893667825651006,0.6428571428571429,14
