cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.015609756097560976,0.06349206349206349,0.06349206349206349,True,21,21,071106002,mistral
0.017587939698492462,0.07537688442211055,0.07537688442211055,True,22,22,071108002,mistral
0.04230769230769231,0.1223021582733813,0.1223021582733813,True,15,15,071112003,mistral
0.03365810451727192,0.11794871794871795,0.11794871794871795,True,26,26,071157001,mistral
0.04119193689745837,0.12807881773399016,0.11822660098522167,True,27,27,071002003,mistral
0.04291044776119403,0.1111111111111111,0.1111111111111111,True,12,12,071133003,mistral
0.03007518796992481,0.13043478260869565,0.13043478260869565,True,4,4,071042002,mistral
0.055299539170506916,0.19444444444444445,0.19444444444444445,True,7,7,071054002,mistral
0.09936575052854123,0.2937853107344633,0.24293785310734464,True,28,28,071003003,mistral
0.0296220633299285,0.09941520467836257,0.09941520467836257,True,21,21,071111002,mistral
