method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.43992684941079074,0.16517590936195586,0.6867800674297639,0.7351278541072709,0.5394470000494633,0.5008160763237696,0.695949152234671,0.4985246115680898,0.5021530601560673,1.0,30
