method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.13305176781234068,0.01649763347564405,0.319068280200924,0.17898889994207692,0.06599664991624785,0.30504362645757094,0.17732721832027565,0.06599664991624785,0.30502750784384697,1.0,68
