method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.08719993330644338,0.048266817589854,0.08622175444355265,0.28010171290020935,0.2191898772087451,0.13717786563225143,0.2701300645127942,0.2146105466860184,0.12887775676513405,1.0,20
