method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.18830152480180876,0.13329661866895903,0.18256227427901175,0.27412207235395347,0.19472412404349576,0.21079654818394267,0.15100859302981778,0.12662154540327125,0.08580802036617104,0.2,10
