cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.0880262438490978,0.4748427672955975,0.4716981132075472,True,33,33,7474507,gemini
0.0659041394335512,0.3459119496855345,0.3396226415094339,True,34,34,7474188,gemini
0.0615468409586056,0.3270440251572327,0.320754716981132,True,34,34,7474188,gemini
0.0615468409586056,0.3270440251572327,0.320754716981132,True,34,34,7474188,gemini
0.0615468409586056,0.3270440251572327,0.320754716981132,True,34,34,7474188,gemini
0.0615468409586056,0.3270440251572327,0.320754716981132,True,34,34,7474188,gemini
0.0615468409586056,0.3270440251572327,0.320754716981132,True,34,34,7474188,gemini
0.0973607038123167,0.3992932862190813,0.3992932862190813,True,31,31,7474189,gemini
0.0448377581120943,0.2310344827586206,0.2310344827586206,False,31,33,7474194,gemini
0.0690038953811908,0.3384615384615385,0.3353846153846154,True,33,33,7474190,gemini
0.0458015267175572,0.3,0.3,False,4,8,7474184,gemini
0.0828804347826086,0.4126984126984127,0.4126984126984127,True,28,28,7474185,gemini
0.0927613941018766,0.4644970414201183,0.4556213017751479,True,33,33,7474191,gemini
0.080108991825613,0.3911671924290221,0.3911671924290221,True,33,33,7474187,gemini
0.0949720670391061,0.4371069182389937,0.4339622641509434,True,32,32,7474193,gemini
0.0928270042194092,0.4661921708185053,0.4661921708185053,False,33,32,7474186,gemini
0.0659041394335512,0.3459119496855345,0.3396226415094339,True,34,34,7474188,gemini
0.0659041394335512,0.3459119496855345,0.3396226415094339,True,34,34,7474188,gemini
0.0856304985337243,0.3533568904593639,0.3533568904593639,True,31,31,7474189,gemini
0.0442477876106194,0.2310344827586206,0.2310344827586206,False,31,33,7474194,gemini
0.0589872008903728,0.283076923076923,0.28,True,33,33,7474190,gemini
0.0458015267175572,0.3,0.3,False,4,8,7474184,gemini
0.0828804347826086,0.4126984126984127,0.4126984126984127,True,28,28,7474185,gemini
0.0932975871313673,0.4674556213017751,0.4585798816568047,True,33,33,7474191,gemini
0.080108991825613,0.3911671924290221,0.3911671924290221,True,33,33,7474187,gemini
0.0949720670391061,0.4371069182389937,0.4339622641509434,True,32,32,7474193,gemini
0.0753465943339361,0.3736654804270463,0.3736654804270463,False,33,32,7474186,gemini
0.0800653594771241,0.4119496855345912,0.4025157232704403,True,34,34,7474188,gemini
0.0504398826979472,0.2826855123674912,0.2826855123674912,True,31,31,7474189,gemini
0.0430678466076696,0.2206896551724138,0.2206896551724138,False,31,33,7474194,gemini
0.0606566499721758,0.2923076923076923,0.2892307692307692,True,33,33,7474190,gemini
0.0534351145038167,0.35,0.35,False,4,8,7474184,gemini
0.0828804347826086,0.4126984126984127,0.4126984126984127,True,28,28,7474185,gemini
0.0938337801608579,0.4733727810650887,0.4644970414201183,True,33,33,7474191,gemini
0.0490463215258855,0.2681388012618296,0.2681388012618296,False,33,66,7474187,gemini
0.1262569832402234,0.4779874213836478,0.4748427672955975,True,32,32,7474193,gemini
0.0693188667872212,0.3523131672597864,0.3523131672597864,False,33,32,7474186,gemini
0.0800653594771241,0.4119496855345912,0.4025157232704403,True,34,34,7474188,gemini
0.0504398826979472,0.2826855123674912,0.2826855123674912,True,31,31,7474189,gemini
0.0430678466076696,0.2206896551724138,0.2206896551724138,False,31,33,7474194,gemini
0.0617696160267111,0.2923076923076923,0.2892307692307692,True,33,33,7474190,gemini
0.0534351145038167,0.35,0.35,False,4,8,7474184,gemini
0.0828804347826086,0.4126984126984127,0.4126984126984127,True,28,28,7474185,gemini
0.0938337801608579,0.4733727810650887,0.4644970414201183,True,33,33,7474191,gemini
0.0495912806539509,0.2712933753943217,0.2712933753943217,False,33,66,7474187,gemini
0.1262569832402234,0.4779874213836478,0.4748427672955975,True,32,32,7474193,gemini
0.0693188667872212,0.3523131672597864,0.3523131672597864,False,33,32,7474186,gemini
0.0615468409586056,0.3270440251572327,0.320754716981132,True,34,34,7474188,gemini
0.0856304985337243,0.3533568904593639,0.3533568904593639,True,31,31,7474189,gemini
0.0442477876106194,0.2310344827586206,0.2310344827586206,False,31,33,7474194,gemini
0.0589872008903728,0.283076923076923,0.28,True,33,33,7474190,gemini
0.0458015267175572,0.3,0.3,False,4,8,7474184,gemini
0.0828804347826086,0.4126984126984127,0.4126984126984127,True,28,28,7474185,gemini
0.0932975871313673,0.4674556213017751,0.4585798816568047,True,33,33,7474191,gemini
0.080108991825613,0.3911671924290221,0.3911671924290221,True,33,33,7474187,gemini
0.0949720670391061,0.4371069182389937,0.4339622641509434,True,32,32,7474193,gemini
0.0753465943339361,0.3736654804270463,0.3736654804270463,False,33,32,7474186,gemini
