cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.05827886710239651,0.2830188679245283,0.27672955974842767,True,34,34,7474188,gemini
0.05043988269794721,0.2791519434628975,0.2791519434628975,True,31,31,7474189,gemini
0.05132743362831858,0.2413793103448276,0.2413793103448276,False,31,33,7474194,gemini
0.06343906510851419,0.30153846153846153,0.29846153846153844,True,33,33,7474190,gemini
0.061068702290076333,0.35,0.35,False,4,7,7474184,gemini
0.09850543478260869,0.38492063492063494,0.38492063492063494,False,28,29,7474185,gemini
0.061126005361930295,0.3076923076923077,0.2988165680473373,True,33,33,7474191,gemini
0.061580381471389646,0.3312302839116719,0.3312302839116719,True,33,33,7474187,gemini
0.09441340782122905,0.4339622641509434,0.4308176100628931,True,32,32,7474193,gemini
0.0753465943339361,0.3807829181494662,0.3807829181494662,True,33,33,7474186,gemini
