cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.011707317073170732,0.042328042328042326,0.042328042328042326,True,21,21,071106002,openai
0.01340033500837521,0.06030150753768844,0.06030150753768844,True,22,22,071108002,openai
0.028205128205128206,0.05755395683453238,0.05755395683453238,True,15,15,071112003,openai
0.023914968999114262,0.08205128205128205,0.08205128205128205,True,26,26,071157001,openai
0.017528483786152498,0.04926108374384237,0.04926108374384237,True,27,27,071002003,openai
0.029850746268656716,0.06666666666666667,0.05555555555555555,True,12,12,071133003,openai
0.007518796992481203,0.043478260869565216,0.043478260869565216,True,4,4,071042002,openai
0.009216589861751152,0.05555555555555555,0.05555555555555555,True,7,7,071054002,openai
0.0412262156448203,0.1864406779661017,0.1638418079096045,True,28,28,071003003,openai
0.015321756894790603,0.06432748538011696,0.06432748538011696,True,21,21,071111002,openai
