method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.10397305279692992,0.09250447483842755,0.02631519805738798,0.411339667705818,0.4045660567399697,0.04487701048748211,0.39566067993212006,0.3948520055653994,0.03676422917524735,1.0,10
