method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.2313356383576297,0.24110995430620624,0.05372953341987916,0.5200689130282479,0.535076280217623,0.10942172764297313,0.45881231945091044,0.4692851318293014,0.09087642724030993,0.6,10
