method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.13988010964780237,0.02663850261104265,0.18188001132616646,0.2029902013469079,0.0833333333333333,0.2177180953695811,0.05527733612521899,0.0517241379310344,0.03184947085661789,0.5333333333333333,30
