method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.09230906244476576,0.088235294117647,0.026244204936107143,0.41250507790311414,0.38275862068965516,0.13554666651585623,0.3945049201759995,0.3706896551724138,0.12454768626605472,0.36666666666666664,30
