cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.1906318082788671,0.5377358490566038,0.5251572327044025,False,34,35,7474188,mistral
0.1542521994134897,0.4946996466431095,0.469964664310954,True,31,31,7474189,mistral
0.2188790560471976,0.5724137931034483,0.5241379310344828,False,31,32,7474194,mistral
0.1279910962715637,0.3969230769230769,0.3907692307692307,True,33,33,7474190,mistral
0.0916030534351145,0.35,0.35,True,4,4,7474184,mistral
0.1657608695652173,0.4841269841269841,0.4761904761904761,False,28,29,7474185,mistral
0.142627345844504,0.4053254437869822,0.3816568047337278,True,33,33,7474191,mistral
0.1335149863760218,0.4668769716088328,0.4574132492113564,True,33,33,7474187,mistral
0.1687150837988826,0.4937106918238994,0.4842767295597484,True,32,32,7474193,mistral
0.15491259795057263,0.4234875444839858,0.40213523131672596,True,33,33,7474186,mistral
