method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.28772819497546614,0.2444432637161853,0.20810407071236436,0.3524894856825198,0.3169642857142857,0.22754544481888847,0.24831103793299053,0.1828097731239092,0.1722185862006936,0.1,10
