method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
mistral,0.07760383332505444,0.07240614729663805,0.02398219893992065,0.3044027057217436,0.29825216528630827,0.06691998641971426,0.2968016733611493,0.2911027401826788,0.06146779519747817,0.5666666666666667,30
