method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.04494700226852898,0.02354556678172785,0.0906845119379734,0.1439467133082588,0.1137674093231297,0.0998653839568931,0.13890321442847114,0.11235537693338199,0.0935867721133342,1.0,20
