cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,pred_line_count,transkribus_line_count,segmentation_accuracy,bow_error_rate,document_id,method
0.06535947712418301,0.3113207547169811,0.29559748427672955,True,34,34,34,34,1.0,0.45145631067961167,7474188,openai
0.05102639296187683,0.2826855123674912,0.27208480565371024,True,31,31,31,31,1.0,0.4245810055865922,7474189,openai
0.0584070796460177,0.3103448275862069,0.30344827586206896,True,31,31,31,31,1.0,0.46031746031746035,7474194,openai
0.05564830272676683,0.2523076923076923,0.24,True,33,33,33,33,1.0,0.3840399002493765,7474190,openai
0.06870229007633588,0.45,0.45,False,4,4,10,10,0.4,0.5333333333333333,7474184,openai
0.06385869565217392,0.30158730158730157,0.2896825396825397,False,28,28,29,29,0.9655172413793104,0.45092024539877296,7474185,openai
0.07506702412868632,0.33727810650887574,0.33727810650887574,True,33,33,33,33,1.0,0.4911504424778761,7474191,openai
0.06103542234332425,0.3217665615141956,0.30914826498422715,True,33,33,33,33,1.0,0.4674698795180723,7474187,openai
0.07039106145251396,0.330188679245283,0.32075471698113206,True,32,32,32,32,1.0,0.4809523809523809,7474193,openai
0.0807715491259795,0.37722419928825623,0.35231316725978645,False,33,33,34,34,0.9705882352941176,0.5223097112860893,7474186,openai
