method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
mistral,0.24117117910706437,0.10042936246156425,0.24245611090532151,0.328712420380941,0.1991452991452991,0.2438654505494932,0.31935067052830113,0.19133510167992923,0.23368306342293446,1.0,30
