cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.013658536585365854,0.05291005291005291,0.05291005291005291,True,21,21,071106002,gemini
0.015912897822445562,0.06532663316582915,0.06532663316582915,True,22,22,071108002,gemini
0.03333333333333333,0.08633093525179857,0.08633093525179857,True,15,15,071112003,gemini
0.050487156775907885,0.1282051282051282,0.1282051282051282,True,26,26,071157001,gemini
0.018404907975460124,0.059113300492610835,0.054187192118226604,True,27,27,071002003,gemini
0.011194029850746268,0.044444444444444446,0.044444444444444446,True,12,12,071133003,gemini
0.007518796992481203,0.043478260869565216,0.043478260869565216,True,4,4,071042002,gemini
0.004608294930875576,0.027777777777777776,0.027777777777777776,True,7,7,071054002,gemini
0.039112050739957716,0.1864406779661017,0.1638418079096045,True,28,28,071003003,gemini
0.01940755873340143,0.07602339181286549,0.07602339181286549,True,21,21,071111002,gemini
