method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.026188434109542132,0.019782657543738348,0.01855104103660379,0.08855248373151113,0.07570013811748795,0.047657794134662965,0.08537576045019123,0.07570013811748795,0.04360212310457167,1.0,50
