method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
gemini,0.0347942405661162,0.0364384715812484,0.012429054556492772,0.1600385939951705,0.14786386811060243,0.05885132651319958,0.1586745813108092,0.14638457816977404,0.059051403419254446,0.6,10
