method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.018806624424671826,0.017597976375789748,0.01091797600547951,0.0704596746677999,0.0603015075376884,0.04697617898684057,0.06809055979021043,0.0603015075376884,0.04123763384681758,1.0,50
