method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.15269562871755918,0.042910447761194,0.2904164317355361,0.23269082691308662,0.1345029239766081,0.2726519343801509,0.2275538190106907,0.1286549707602339,0.27257041156537726,1.0,11
