method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
mistral,0.08640926878243112,0.07492455491338584,0.04734140104802342,0.3236470834353591,0.3167393073313194,0.08849258147511053,0.31042798303434294,0.30662393162393164,0.07567632392038114,0.62,50
