method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
transkribus,0.1482848015410166,0.044851899074972404,0.1822198605402776,0.23142457259190183,0.11244755244755245,0.22700165887218104,0.10237029841508283,0.08941058941058941,0.048592208238609776,0.2,180
