cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.02048780487804878,0.07407407407407407,0.07407407407407407,True,21,21,071106002,mistral
0.021775544388609715,0.09045226130653267,0.09045226130653267,True,22,22,071108002,mistral
0.06025641025641026,0.17266187050359713,0.16546762589928057,True,15,15,071112003,mistral
0.045172719220549155,0.13846153846153847,0.13333333333333333,True,26,26,071157001,mistral
0.06748466257668712,0.17733990147783252,0.15270935960591134,True,27,27,071002003,mistral
0.048507462686567165,0.12222222222222222,0.12222222222222222,True,12,12,071133003,mistral
0.015037593984962405,0.08695652173913043,0.08695652173913043,True,4,4,071042002,mistral
0.06912442396313365,0.2777777777777778,0.2777777777777778,True,7,7,071054002,mistral
0.14376321353065538,0.3559322033898305,0.288135593220339,True,28,28,071003003,mistral
0.049029622063329927,0.15789473684210525,0.15789473684210525,True,21,21,071111002,mistral
