method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.06221074942530075,0.0609812785193398,0.018332270689634417,0.27103086525925724,0.2555031446540881,0.08590618099201515,0.2631085310949201,0.25078616352201255,0.07837194862198481,0.7,10
