method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.06756619676367767,0.06764227937505105,0.018325396691404174,0.30952803206016466,0.32050113412333325,0.05052774099018672,0.3053997236341884,0.3160427508253595,0.04824030352232183,1.0,10
