cer,wer,bwer,line_count_match,gt_line_count,transcription_line_count,document_id,method
0.0673603504928806,0.2993827160493827,0.2932098765432099,True,34,34,7474188,openai
0.0533411488862837,0.2752613240418118,0.2752613240418118,True,31,31,7474189,openai
0.1037735849056603,0.3904109589041096,0.3801369863013699,True,31,31,7474194,openai
0.0776483638380477,0.3273273273273273,0.3153153153153153,True,33,33,7474190,openai
0.0306748466257668,0.1935483870967742,0.1935483870967742,True,10,10,7474184,openai
0.0677966101694915,0.3254901960784314,0.3215686274509804,True,29,29,7474185,openai
0.0674879485806106,0.3043478260869565,0.2985507246376812,True,33,33,7474191,openai
0.0655471289274106,0.3167701863354037,0.3167701863354037,True,33,33,7474187,openai
0.0740534521158129,0.3385093167701863,0.3354037267080745,True,32,32,7474193,openai
0.06797853309481217,0.3242320819112628,0.3242320819112628,True,34,34,7474186,openai
