method,mean_cer,median_cer,std_cer,mean_wer,median_wer,std_wer,mean_bwer,median_bwer,std_bwer,line_match_rate,num_documents
openai,0.21563221435679975,0.2127659574468085,0.18385925335964062,0.3048564847106128,0.28,0.2027486618107223,0.17980494493878976,0.1409960597777856,0.11605724868141495,0.12,50
